Sampling_code,Date_Time_Enumerated,Sample_Name,Test,Dilution,Plating_Replicate,Count,Photo_on_labserver_date?,Comments
0122_B,"2022_01_23, 2:30PM",D7_3,APC,10^-5,2,37,"Y, 2022_01_25",
0122_B,"2022_01_23, 2:30PM",D7_1,GN,10^-5,1,10,"Y, 2022_01_25",
0122_B,"2022_01_23, 2:30PM",D7_1,GN,10^-5,2,13,"Y, 2022_01_25",
0122_B,"2022_01_23, 2:30PM",D7_2,GN,10^-5,1,15,"Y, 2022_01_25",
0122_B,"2022_01_23, 2:30PM",D7_2,GN,10^-5,2,17,"Y, 2022_01_25",
0122_B,"2022_01_23, 2:30PM",D7_3,GN,10^-5,1,139,"Y, 2022_01_25",
0122_B,"2022_01_23, 2:30PM",D7_3,GN,10^-5,2,126,"Y, 2022_01_25",
0122_B,"2022_01_31, 4:15PM",D7_1,PC,10^-5,1,97,"Y, 2022_02_07",
0122_B,"2022_01_31, 4:15PM",D7_1,PC,10^-5,2,89,"Y, 2022_02_07",
0122_B,"2022_01_31, 4:15PM",D7_2,PC,10^-5,1,57,"Y, 2022_02_07",
0122_B,"2022_01_31, 4:15PM",D7_2,PC,10^-5,2,62,"Y, 2022_02_07",
0122_B,"2022_01_31, 4:15PM",D7_3,PC,10^-5,1,66,"Y, 2022_02_07",
0122_B,"2022_01_31, 4:15PM",D7_3,PC,10^-5,2,73,"Y, 2022_02_07",
0122_B,"2022_01_23, 2:30PM",D7_NC,APC,NA,NA,0,"Y, 2022_01_25",
0122_B,"2022_01_23, 2:30PM",D7_NC,GN,NA,NA,0,"Y, 2022_01_25",
0122_B,"2022_01_31, 4:15PM",D7_NC,PC,NA,NA,0,"Y, 2022_02_07",
0122_B,"2022_01_28, 3:45PM",D12_1,APC,10^-5,1,55,"Y, 2022_01_31",
0122_B,"2022_01_28, 3:45PM",D12_1,APC,10^-5,2,77,"Y, 2022_01_31",
0122_B,"2022_01_28, 3:45PM",D12_2,APC,10^-5,1,92,"Y, 2022_01_31",
0122_B,"2022_01_28, 3:45PM",D12_2,APC,10^-5,2,95,"Y, 2022_01_31",
0122_B,"2022_01_28, 3:45PM",D12_3,APC,10^-5,1,147,"Y, 2022_01_31",
0122_B,"2022_01_28, 3:45PM",D12_3,APC,10^-5,2,166,"Y, 2022_01_31",
0122_B,"2022_01_28, 3:45PM",D12_1,GN,10^-5,1,35,"Y, 2022_01_31",
0122_B,"2022_01_28, 3:45PM",D12_1,GN,10^-5,2,31,"Y, 2022_01_31",
0122_B,"2022_01_28, 3:45PM",D12_2,GN,10^-5,1,47,"Y, 2022_01_31",
0122_B,"2022_01_28, 3:45PM",D12_2,GN,10^-5,2,53,"Y, 2022_01_31",
0122_B,"2022_01_28, 3:45PM",D12_3,GN,10^-5,1,88,"Y, 2022_01_31",
0122_B,"2022_01_28, 3:45PM",D12_3,GN,10^-5,2,82,"Y, 2022_01_31",
0122_B,"2022_02_05, 4:45PM",D12_1,PC,10^-6,1,42,"Y, 2022_02_07",
0122_B,"2022_02_05, 4:45PM",D12_1,PC,10^-6,2,39,"Y, 2022_02_07",
0122_B,"2022_02_05, 4:45PM",D12_2,PC,10^-6,1,31,"Y, 2022_02_07",
0122_B,"2022_02_05, 4:45PM",D12_2,PC,10^-6,2,31,"Y, 2022_02_07",
0122_B,"2022_02_05, 4:45PM",D12_3,PC,10^-6,1,36,"Y, 2022_02_07",
0122_B,"2022_02_05, 4:45PM",D12_3,PC,10^-6,2,26,"Y, 2022_02_07",
0122_B,"2022_01_28, 3:45PM",D12_NC,APC,NA,NA,0,"Y, 2022_01_31",
0122_B,"2022_01_28, 3:45PM",D12_NC,GN,NA,NA,0,"Y, 2022_01_31",
0122_B,"2022_02_05, 4:45PM",D12_NC,PC,NA,NA,0,"Y, 2022_02_07",
0122_B,"2022_02_02, 8:30PM",D17_1,APC,10^-5,1,69,"Y, 2022_02_07",
0122_B,"2022_02_02, 8:30PM",D17_1,APC,10^-5,2,70,"Y, 2022_02_07",
0122_B,"2022_02_02, 8:30PM",D17_2,APC,10^-6,1,20,"Y, 2022_02_07",
0122_B,"2022_02_02, 8:30PM",D17_2,APC,10^-6,2,18,"Y, 2022_02_07",
0122_B,"2022_02_02, 8:30PM",D17_3,APC,10^-5,1,84,"Y, 2022_02_07",
0122_B,"2022_02_02, 8:30PM",D17_3,APC,10^-5,2,85,"Y, 2022_02_07",
0122_B,"2022_02_02, 8:30PM",D17_1,GN,10^-5,1,39,"Y, 2022_02_07",
0122_B,"2022_02_02, 8:30PM",D17_1,GN,10^-5,2,35,"Y, 2022_02_07",
0122_B,"2022_02_02, 8:30PM",D17_2,GN,10^-5,1,93,"Y, 2022_02_07",
0122_B,"2022_02_02, 8:30PM",D17_2,GN,10^-5,2,109,"Y, 2022_02_07",
0122_B,"2022_02_02, 8:30PM",D17_3,GN,10^-5,1,27,"Y, 2022_02_07",
0122_B,"2022_02_02, 8:30PM",D17_3,GN,10^-5,2,39,"Y, 2022_02_07",
0122_B,"2022_02_10, 4:25PM",D17_1,PC,10^-6,1,22,"Y, 2022_02_17",
0122_B,"2022_02_10, 4:25PM",D17_1,PC,10^-6,2,20,"Y, 2022_02_17",
0122_B,"2022_02_10, 4:25PM",D17_2,PC,10^-6,1,82,"Y, 2022_02_17",
0122_B,"2022_02_10, 4:25PM",D17_2,PC,10^-6,2,69,"Y, 2022_02_17",
0122_B,"2022_02_10, 4:25PM",D17_3,PC,10^-6,1,15,"Y, 2022_02_17",
0122_B,"2022_02_10, 4:25PM",D17_3,PC,10^-6,2,23,"Y, 2022_02_17",
0122_B,"2022_02_02, 8:30PM",D17_NC,APC,NA,NA,0,"Y, 2022_02_07",
0122_B,"2022_02_02, 8:30PM",D17_NC,GN,NA,NA,0,"Y, 2022_02_07",
0122_B,"2022_02_10, 4:25PM",D17_NC,PC,NA,NA,0,"Y, 2022_02_17",
0122_B,"2022_02_07, 4:55PM",D22_1,APC,10^-6,1,18,"Y, 2022_02_17",
0122_B,"2022_02_07, 4:55PM",D22_1,APC,10^-6,2,21,"Y, 2022_02_17",
0122_B,"2022_02_07, 4:55PM",D22_2,APC,10^-6,1,16,"Y, 2022_02_17",
0122_B,"2022_02_07, 4:55PM",D22_2,APC,10^-6,2,16,"Y, 2022_02_17",
0122_B,"2022_02_07, 4:55PM",D22_3,APC,10^-6,1,37,"Y, 2022_02_17",
0122_B,"2022_02_07, 4:55PM",D22_3,APC,10^-6,2,31,"Y, 2022_02_17",
0122_B,"2022_02_07, 4:55PM",D22_1,GN,10^-5,1,93,"Y, 2022_02_17",
0122_B,"2022_02_07, 4:55PM",D22_1,GN,10^-5,2,85,"Y, 2022_02_17",
0122_B,"2022_02_07, 4:55PM",D22_2,GN,10^-5,1,54,"Y, 2022_02_17",
0122_B,"2022_02_07, 4:55PM",D22_2,GN,10^-5,2,60,"Y, 2022_02_17",
0122_B,"2022_02_07, 4:55PM",D22_3,GN,10^-5,1,110,"Y, 2022_02_17",
0122_B,"2022_02_07, 4:55PM",D22_3,GN,10^-5,2,78,"Y, 2022_02_17",
0122_B,"2022_02_15, 4:45PM",D22_1,PC,10^-6,1,69,"Y, 2022_02_17",
0122_B,"2022_02_15, 4:45PM",D22_1,PC,10^-6,2,65,"Y, 2022_02_17",
0122_B,"2022_02_15, 4:45PM",D22_2,PC,10^-6,1,79,"Y, 2022_02_17",
0122_B,"2022_02_15, 4:45PM",D22_2,PC,10^-6,2,87,"Y, 2022_02_17",
0122_B,"2022_02_15, 4:45PM",D22_3,PC,10^-7,1,16,"Y, 2022_02_17",
0122_B,"2022_02_15, 4:45PM",D22_3,PC,10^-7,2,15,"Y, 2022_02_17",
0122_B,"2022_02_7, 4:55PM",D22_NC,APC,NA,NA,0,"Y, 2022_02_17",
0122_B,"2022_02_7, 4:55PM",D22_NC,GN,NA,NA,0,"Y, 2022_02_17",
0122_B,"2022_02_15, 4:45PM",D22_NC,PC,NA,NA,0,"Y, 2022_02_17",
0222_A,"2022_02_10, 4:25PM",H_1,APC,10^-3,1,17,"Y, 2022_02_17, 2:50PM",
0222_A,"2022_02_10, 4:25PM",H_1,APC,10^-3,2,18,"Y, 2022_02_17, 2:50PM",
0222_A,"2022_02_10, 4:25PM",H_2,APC,10^-3,1,16,"Y, 2022_02_17, 2:50PM",
0222_A,"2022_02_10, 4:25PM",H_2,APC,10^-3,2,22,"Y, 2022_02_17, 2:50PM",
0222_A,"2022_02_10, 4:25PM",H_3,APC,10^-3,1,14,"Y, 2022_02_17, 2:50PM",
0222_A,"2022_02_10, 4:25PM",H_3,APC,10^-3,2,19,"Y, 2022_02_17, 2:50PM",
0222_A,"2022_02_10, 4:25PM",H_1,GN,10^-1,1,13,"Y, 2022_02_17, 2:50PM",
0222_A,"2022_02_10, 4:25PM",H_1,GN,10^-1,2,15,"Y, 2022_02_17, 2:50PM",
0222_A,"2022_02_10, 4:25PM",H_2,GN,10^-1,1,24,"Y, 2022_02_17, 2:50PM",
0222_A,"2022_02_10, 4:25PM",H_2,GN,10^-1,2,24,"Y, 2022_02_17, 2:50PM",
0222_A,"2022_02_10, 4:25PM",H_3,GN,10^-1,1,14,"Y, 2022_02_17, 2:50PM",
0222_A,"2022_02_10, 4:25PM",H_3,GN,10^-1,2,11,"Y, 2022_02_17, 2:50PM",
0222_A,"2022_02_18, 5:15PM",H_1,PC,10^-2,1,13,"Y, 2022_02_28, 10:30AM",
0222_A,"2022_02_18, 5:15PM",H_1,PC,10^-2,2,15,"Y, 2022_02_28, 10:30AM",
0222_A,"2022_02_18, 5:15PM",H_2,PC,10^-2,1,18,"Y, 2022_02_28, 10:30AM",
0222_A,"2022_02_18, 5:15PM",H_2,PC,10^-2,2,13,"Y, 2022_02_28, 10:30AM",
0222_A,"2022_02_18, 5:15PM",H_3,PC,10^-2,1,20,"Y, 2022_02_28, 10:30AM",
0222_A,"2022_02_18, 5:15PM",H_3,PC,10^-2,2,26,"Y, 2022_02_28, 10:30AM",
0222_A,"2022_02_10, 4:25PM",H_NC,APC,NA,NA,0,"Y, 2022_02_17, 2:50PM",
0222_A,"2022_02_10, 4:25PM",H_NC,GN,NA,NA,0,"Y, 2022_02_17, 2:50PM",
0222_A,"2022_02_18, 5:15PM",H_NC,PC,NA,NA,0,"Y, 2022_02_28, 10:30AM",
0222_A,"2022_02_20, 2:25PM",DI_1,APC,10^-4,1,8,"Y, 2022_02_28, 10:40AM",
0222_A,"2022_02_20, 2:25PM",DI_1,APC,10^-4,2,15,"Y, 2022_02_28, 10:40AM",
0222_A,"2022_02_20, 2:25PM",DI_2,APC,10^-4,1,4,"Y, 2022_02_28, 10:40AM",
0222_A,"2022_02_20, 2:25PM",DI_2,APC,10^-4,2,8,"Y, 2022_02_28, 10:40AM",
0222_A,"2022_02_20, 2:25PM",DI_3,APC,10^-4,1,26,"Y, 2022_02_28, 10:40AM",
0222_A,"2022_02_20, 2:25PM",DI_3,APC,10^-4,2,23,"Y, 2022_02_28, 10:40AM",
0222_A,"2022_02_20, 2:25PM",DI_1,GN,10^-4,1,15,"Y, 2022_02_28, 10:40AM",
0222_A,"2022_02_20, 2:25PM",DI_1,GN,10^-4,2,12,"Y, 2022_02_28, 10:40AM",
0222_A,"2022_02_20, 2:25PM",DI_2,GN,10^-4,1,3,"Y, 2022_02_28, 10:40AM",
0222_A,"2022_02_20, 2:25PM",DI_2,GN,10^-4,2,4,"Y, 2022_02_28, 10:40AM",
0222_A,"2022_02_20, 2:25PM",DI_3,GN,10^-4,1,14,"Y, 2022_02_28, 10:40AM",
0222_A,"2022_02_20, 2:25PM",DI_3,GN,10^-4,2,12,"Y, 2022_02_28, 10:40AM",
0222_A,"2022_02_28, 6:15PM",DI_1,PC,10^-4,1,25,"Y, 2022_03_01, 10:10AM",
0222_A,"2022_02_28, 6:15PM",DI_1,PC,10^-4,2,25,"Y, 2022_03_01, 10:10AM",
0222_A,"2022_02_28, 6:15PM",DI_2,PC,10^-4,1,7,"Y, 2022_03_01, 10:10AM",
0222_A,"2022_02_28, 6:15PM",DI_2,PC,10^-4,2,10,"Y, 2022_03_01, 10:10AM",
0222_A,"2022_02_28, 6:15PM",DI_3,PC,10^-4,1,125,"Y, 2022_03_01, 10:10AM",
0222_A,"2022_02_28, 6:15PM",DI_3,PC,10^-4,2,113,"Y, 2022_03_01, 10:10AM",
0222_A,"2022_02_20, 2:25PM",DI_NC,APC,,NA,0,"Y, 2022_02_28, 10:40AM",
0222_A,"2022_02_20, 2:25PM",DI_NC,GN,,NA,0,"Y, 2022_02_28, 10:40AM",
0222_A,"2022_02_28, 6:15PM",DI_NC,PC,,NA,0,"Y, 2022_03_01, 10:10AM",
0222_A,"2022_02_28, 9:15AM",D7_1,APC,10^-5,1,92,"Y, 2022_02_28, 10:55AM","Plates enumerated 3 days late. Incubated for 5 days, instead of 2 days, at 35C "
0222_A,"2022_02_28, 9:15AM",D7_1,APC,10^-5,2,102,"Y, 2022_02_28, 10:55AM","Plates enumerated 3 days late. Incubated for 5 days, instead of 2 days, at 35C "
0222_A,"2022_02_28, 9:15AM",D7_2,APC,10^-5,1,70,"Y, 2022_02_28, 10:55AM","Plates enumerated 3 days late. Incubated for 5 days, instead of 2 days, at 35C "
0222_A,"2022_02_28, 9:15AM",D7_2,APC,10^-5,2,101,"Y, 2022_02_28, 10:55AM","Plates enumerated 3 days late. Incubated for 5 days, instead of 2 days, at 35C "
0222_A,"2022_02_28, 9:15AM",D7_3,APC,10^-5,1,71,"Y, 2022_02_28, 10:55AM","Plates enumerated 3 days late. Incubated for 5 days, instead of 2 days, at 35C "
0222_A,"2022_02_28, 9:15AM",D7_3,APC,10^-5,2,74,"Y, 2022_02_28, 10:55AM","Plates enumerated 3 days late. Incubated for 5 days, instead of 2 days, at 35C "
0222_A,"2022_02_28, 9:15AM",D7_1,GN,10^-5,1,77,"Y, 2022_02_28, 10:55AM","Plates enumerated 3 days late. Incubated for 5 days, instead of 2 days, at 35C "
0222_A,"2022_02_28, 9:15AM",D7_1,GN,10^-5,2,74,"Y, 2022_02_28, 10:55AM","Plates enumerated 3 days late. Incubated for 5 days, instead of 2 days, at 35C "
0222_A,"2022_02_28, 9:15AM",D7_2,GN,10^-5,1,52,"Y, 2022_02_28, 10:55AM","Plates enumerated 3 days late. Incubated for 5 days, instead of 2 days, at 35C "
0222_A,"2022_02_28, 9:15AM",D7_2,GN,10^-5,2,55,"Y, 2022_02_28, 10:55AM","Plates enumerated 3 days late. Incubated for 5 days, instead of 2 days, at 35C "
0222_A,"2022_02_28, 9:15AM",D7_3,GN,10^-5,1,39,"Y, 2022_02_28, 10:55AM","Plates enumerated 3 days late. Incubated for 5 days, instead of 2 days, at 35C "
0222_A,"2022_02_28, 9:15AM",D7_3,GN,10^-5,2,43,"Y, 2022_02_28, 10:55AM","Plates enumerated 3 days late. Incubated for 5 days, instead of 2 days, at 35C "
0222_A,"2022_03_05, 5:45PM",D7_1,PC,10^-5,1,223,"Y, 2022_03_07, 8:55AM",
0222_A,"2022_03_05, 5:45PM",D7_1,PC,10^-5,2,236,"Y, 2022_03_07, 8:55AM",
0222_A,"2022_03_05, 5:45PM",D7_2,PC,10^-5,1,550,"Y, 2022_03_07, 8:55AM",
0222_A,"2022_03_05, 5:45PM",D7_2,PC,10^-5,2,528,"Y, 2022_03_07, 8:55AM",
0222_A,"2022_03_05, 5:45PM",D7_3,PC,10^-5,1,288,"Y, 2022_03_07, 8:55AM",
0222_A,"2022_03_05, 5:45PM",D7_3,PC,10^-5,2,255,"Y, 2022_03_07, 8:55AM",
0222_A,"2022_02_28, 9:15AM",D7_NC,APC,NA,NA,0,"Y, 2022_02_28, 10:55AM","Plates enumerated 3 days late. Incubated for 5 days, instead of 2 days, at 35C "
0222_A,"2022_02_28, 9:15AM",D7_NC,GN,NA,NA,0,"Y, 2022_02_28, 10:55AM","Plates enumerated 3 days late. Incubated for 5 days, instead of 2 days, at 35C "
0222_A,"2022_03_05, 5:45PM",D7_NC,PC,NA,NA,0,"Y, 2022_03_07, 8:55AM",
0222_A,"2022_03_02, 4:00PM",D12_1,APC,10^-5,1,75,"Y, 2022_03_15, 9:20AM",
0222_A,"2022_03_02, 4:00PM",D12_1,APC,10^-5,2,82,"Y, 2022_03_15, 9:20AM",
0222_A,"2022_03_02, 4:00PM",D12_2,APC,10^-5,1,153,"Y, 2022_03_15, 9:20AM",
0222_A,"2022_03_02, 4:00PM",D12_2,APC,10^-5,2,172,"Y, 2022_03_15, 9:20AM",
0222_A,"2022_03_02, 4:00PM",D12_3,APC,10^-6,1,45,"Y, 2022_03_15, 9:20AM",
0222_A,"2022_03_02, 4:00PM",D12_3,APC,10^-6,2,54,"Y, 2022_03_15, 9:20AM",
0222_A,"2022_03_02, 4:00PM",D12_1,GN,10^-5,1,29,"Y, 2022_03_15, 9:20AM",
0222_A,"2022_03_02, 4:00PM",D12_1,GN,10^-5,2,34,"Y, 2022_03_15, 9:20AM",
0222_A,"2022_03_02, 4:00PM",D12_2,GN,10^-5,1,98,"Y, 2022_03_15, 9:20AM",
0222_A,"2022_03_02, 4:00PM",D12_2,GN,10^-5,2,86,"Y, 2022_03_15, 9:20AM",
0222_A,"2022_03_02, 4:00PM",D12_3,GN,10^-5,1,223,"Y, 2022_03_15, 9:20AM",
0222_A,"2022_03_02, 4:00PM",D12_3,GN,10^-5,2,213,"Y, 2022_03_15, 9:20AM",
0222_A,"2022_03_10, 5:25PM",D12_1,PC,10^-6,1,24,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_10, 5:25PM",D12_1,PC,10^-6,2,23,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_10, 5:25PM",D12_2,PC,10^-6,1,41,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_10, 5:25PM",D12_2,PC,10^-6,2,34,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_10, 5:25PM",D12_3,PC,10^-6,1,86,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_10, 5:25PM",D12_3,PC,10^-6,2,106,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_02, 4:00PM",D12_NC,APC,NA,NA,0,"Y, 2022_03_15, 9:20AM",
0222_A,"2022_03_02, 4:00PM",D12_NC,GN,NA,NA,0,"Y, 2022_03_15, 9:20AM",
0222_A,"2022_03_10, 5:25PM",D12_NC,PC,NA,NA,0,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_07, 4:15PM",D17_1,APC,10^-6,1,180,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_07, 4:15PM",D17_1,APC,10^-6,2,166,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_07, 4:15PM",D17_2,APC,10^-6,1,242,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_07, 4:15PM",D17_2,APC,10^-6,2,244,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_07, 4:15PM",D17_3,APC,10^-6,1,143,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_07, 4:15PM",D17_3,APC,10^-6,2,123,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_07, 4:15PM",D17_1,GN,10^-6,1,79,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_07, 4:15PM",D17_1,GN,10^-6,2,97,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_07, 4:15PM",D17_2,GN,10^-6,1,71,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_07, 4:15PM",D17_2,GN,10^-6,2,86,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_07, 4:15PM",D17_3,GN,10^-6,1,17,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_07, 4:15PM",D17_3,GN,10^-6,2,31,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_15, 5:05PM",D17_1,PC,10^-7,1,70,"Y, 2022_03_23, 9:50AM",
0222_A,"2022_03_15, 5:05PM",D17_1,PC,10^-7,2,57,"Y, 2022_03_23, 9:50AM",
0222_A,"2022_03_15, 5:05PM",D17_2,PC,10^-7,1,160,"Y, 2022_03_23, 9:50AM",
0222_A,"2022_03_15, 5:05PM",D17_2,PC,10^-7,2,168,"Y, 2022_03_23, 9:50AM",
0222_A,"2022_03_15, 5:05PM",D17_3,PC,10^-7,1,41,"Y, 2022_03_23, 9:50AM",
0222_A,"2022_03_15, 5:05PM",D17_3,PC,10^-7,2,58,"Y, 2022_03_23, 9:50AM",
0222_A,"2022_03_07, 4:15PM",D17_NC,APC,NA,NA,0,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_07, 4:15PM",D17_NC,GN,NA,NA,0,"Y, 2022_03_15, 9:30AM",
0222_A,"2022_03_15, 5:05PM",D17_NC,PC,NA,NA,0,"Y, 2022_03_23, 9:50AM",
0222_A,"2022_03_12, 3:40PM",D22_1,APC,10^-7,1,69,"Y, 2022_03_15, 9:45AM",
0222_A,"2022_03_12, 3:40PM",D22_1,APC,10^-7,2,61,"Y, 2022_03_15, 9:45AM",
0222_A,"2022_03_12, 3:40PM",D22_2,APC,10^-6,1,149,"Y, 2022_03_15, 9:45AM",
0222_A,"2022_03_12, 3:40PM",D22_2,APC,10^-6,2,170,"Y, 2022_03_15, 9:45AM",
0222_A,"2022_03_12, 3:40PM",D22_3,APC,10^-6,1,162,"Y, 2022_03_15, 9:45AM",
0222_A,"2022_03_12, 3:40PM",D22_3,APC,10^-6,2,159,"Y, 2022_03_15, 9:45AM",
0222_A,"2022_03_12, 3:40PM",D22_1,GN,10^-7,1,39,"Y, 2022_03_15, 9:45AM",
0222_A,"2022_03_12, 3:40PM",D22_1,GN,10^-7,2,31,"Y, 2022_03_15, 9:45AM",
0222_A,"2022_03_12, 3:40PM",D22_2,GN,10^-6,1,106,"Y, 2022_03_15, 9:45AM",
0222_A,"2022_03_12, 3:40PM",D22_2,GN,10^-6,2,97,"Y, 2022_03_15, 9:45AM",
0222_A,"2022_03_12, 3:40PM",D22_3,GN,10^-6,1,44,"Y, 2022_03_15, 9:45AM",
0222_A,"2022_03_12, 3:40PM",D22_3,GN,10^-6,2,33,"Y, 2022_03_15, 9:45AM",
0222_A,"2022_03_20, 4:40PM",D22_1,PC,10^-7,1,234,"Y, 2022_03_23, 10:30AM",
0222_A,"2022_03_20, 4:40PM",D22_1,PC,10^-7,2,220,"Y, 2022_03_23, 10:30AM",
0222_A,"2022_03_20, 4:40PM",D22_2,PC,10^-7,1,61,"Y, 2022_03_23, 10:30AM",
0222_A,"2022_03_20, 4:40PM",D22_2,PC,10^-7,2,72,"Y, 2022_03_23, 10:30AM",
0222_A,"2022_03_20, 4:40PM",D22_3,PC,10^-7,1,58,"Y, 2022_03_23, 10:30AM",
0222_A,"2022_03_20, 4:40PM",D22_3,PC,10^-7,2,59,"Y, 2022_03_23, 10:30AM",
0222_A,"2022_03_12, 3:40PM",D22_NC,APC,NA,NA,0,"Y, 2022_03_15, 9:45AM",
0222_A,"2022_03_12, 3:40PM",D22_NC,GN,NA,NA,0,"Y, 2022_03_15, 9:45AM",
0222_A,"2022_03_20, 4:40PM",D22_NC,PC,NA,NA,0,"Y, 2022_03_23, 10:30AM",
0222_B,"2022_02_21, 6:30PM",H_1,APC,10^-3,1,26,"Y, 2022_02_28 10:45AM",
0222_B,"2022_02_21, 6:30PM",H_1,APC,10^-3,2,12,"Y, 2022_02_28 10:45AM",
0222_B,"2022_02_21, 6:30PM",H_2,APC,10^-3,1,16,"Y, 2022_02_28 10:45AM",
0222_B,"2022_02_21, 6:30PM",H_2,APC,10^-3,2,13,"Y, 2022_02_28 10:45AM",
0222_B,"2022_02_21, 6:30PM",H_3,APC,10^-3,1,7,"Y, 2022_02_28 10:45AM",
0222_B,"2022_02_21, 6:30PM",H_3,APC,10^-3,2,14,"Y, 2022_02_28 10:45AM",
0222_B,"2022_02_21, 6:30PM",H_1,GN,10^-2,1,52,"Y, 2022_02_28 10:45AM",
0222_B,"2022_02_21, 6:30PM",H_1,GN,10^-2,2,47,"Y, 2022_02_28 10:45AM",
0222_B,"2022_02_21, 6:30PM",H_2,GN,10^-1,1,145,"Y, 2022_02_28 10:45AM",
0222_B,"2022_02_21, 6:30PM",H_2,GN,10^-1,2,122,"Y, 2022_02_28 10:45AM",
0222_B,"2022_02_21, 6:30PM",H_3,GN,10^-1,1,34,"Y, 2022_02_28 10:45AM",
0222_B,"2022_02_21, 6:30PM",H_3,GN,10^-1,2,27,"Y, 2022_02_28 10:45AM",
0222_B,"2022_03_01, 6:00PM",H_1,PC,10^-2,1,96,"Y, 2022_03_02, 10:20PM",
0222_B,"2022_03_01, 6:00PM",H_1,PC,10^-2,2,111,"Y, 2022_03_02, 10:20PM",
0222_B,"2022_03_01, 6:00PM",H_2,PC,10^-2,1,38,"Y, 2022_03_02, 10:20PM",
0222_B,"2022_03_01, 6:00PM",H_2,PC,10^-2,2,44,"Y, 2022_03_02, 10:20PM",
0222_B,"2022_03_01, 6:00PM",H_3,PC,10^-2,1,22,"Y, 2022_03_02, 10:20PM",
0222_B,"2022_03_01, 6:00PM",H_3,PC,10^-2,2,13,"Y, 2022_03_02, 10:20PM",
0222_B,"2022_02_21, 6:30PM",H_NC,APC,NA,NA,0,"Y, 2022_02_28 10:45AM",
0222_B,"2022_02_21, 6:30PM",H_NC,GN,NA,NA,0,"Y, 2022_02_28 10:45AM",
0222_B,"2022_03_01, 6:00PM",H_NC,PC,NA,NA,0,"Y, 2022_03_02, 10:20PM",
0222_B,"2022_03_05, 5:45PM",DI_1,APC,10^-3,1,72,"Y, 2022_03_07, 9:00AM",
0222_B,"2022_03_05, 5:45PM",DI_1,APC,10^-3,2,94,"Y, 2022_03_07, 9:00AM",
0222_B,"2022_03_05, 5:45PM",DI_2,APC,10^-4,1,36,"Y, 2022_03_07, 9:00AM",
0222_B,"2022_03_05, 5:45PM",DI_2,APC,10^-4,2,23,"Y, 2022_03_07, 9:00AM",
0222_B,"2022_03_05, 5:45PM",DI_3,APC,10^-3,1,147,"Y, 2022_03_07, 9:00AM",
0222_B,"2022_03_05, 5:45PM",DI_3,APC,10^-3,2,126,"Y, 2022_03_07, 9:00AM",
0222_B,"2022_03_05, 5:45PM",DI_1,GN,10^-3,1,48,"Y, 2022_03_07, 9:00AM",
0222_B,"2022_03_05, 5:45PM",DI_1,GN,10^-3,2,36,"Y, 2022_03_07, 9:00AM",
0222_B,"2022_03_05, 5:45PM",DI_2,GN,10^-4,1,26,"Y, 2022_03_07, 9:00AM",
0222_B,"2022_03_05, 5:45PM",DI_2,GN,10^-4,2,26,"Y, 2022_03_07, 9:00AM",
0222_B,"2022_03_05, 5:45PM",DI_3,GN,10^-3,1,70,"Y, 2022_03_07, 9:00AM",
0222_B,"2022_03_05, 5:45PM",DI_3,GN,10^-3,2,66,"Y, 2022_03_07, 9:00AM",
0222_B,"2022_03_13, 3:00PM",DI_1,PC,10^-3,1,174,"Y, 2022_03_15, 9:50AM",
0222_B,"2022_03_13, 3:00PM",DI_1,PC,10^-3,2,160,"Y, 2022_03_15, 9:50AM",
0222_B,"2022_03_13, 3:00PM",DI_2,PC,10^-4,1,103,"Y, 2022_03_15, 9:50AM",
0222_B,"2022_03_13, 3:00PM",DI_2,PC,10^-4,2,125,"Y, 2022_03_15, 9:50AM",
0222_B,"2022_03_13, 3:00PM",DI_3,PC,10^-4,1,14,"Y, 2022_03_15, 9:50AM",
0222_B,"2022_03_13, 3:00PM",DI_3,PC,10^-4,2,15,"Y, 2022_03_15, 9:50AM",
0222_B,"2022_03_05, 5:45PM",DI_NC,APC,NA,NA,0,"Y, 2022_03_07, 9:00AM",
0222_B,"2022_03_05, 5:45PM",DI_NC,GN,NA,NA,0,"Y, 2022_03_07, 9:00AM",
